"","drift","index","example","drifter","event_type"
"57",FALSE,57,"WELL4_1","dfr_multi_criteria","6"
"58",FALSE,58,"WELL4_1","dfr_multi_criteria","6"
"59",FALSE,59,"WELL4_1","dfr_multi_criteria","6"
"60",FALSE,60,"WELL4_1","dfr_multi_criteria","6"
"61",FALSE,61,"WELL4_1","dfr_multi_criteria","6"
"62",FALSE,62,"WELL4_1","dfr_multi_criteria","6"
"63",FALSE,63,"WELL4_1","dfr_multi_criteria","6"
"64",FALSE,64,"WELL4_1","dfr_multi_criteria","6"
"65",FALSE,65,"WELL4_1","dfr_multi_criteria","6"
"66",FALSE,66,"WELL4_1","dfr_multi_criteria","6"
"67",FALSE,67,"WELL4_1","dfr_multi_criteria","6"
"68",FALSE,68,"WELL4_1","dfr_multi_criteria","6"
"69",FALSE,69,"WELL4_1","dfr_multi_criteria","6"
"70",FALSE,70,"WELL4_1","dfr_multi_criteria","6"
"71",FALSE,71,"WELL4_1","dfr_multi_criteria","6"
"72",FALSE,72,"WELL4_1","dfr_multi_criteria","6"
"73",FALSE,73,"WELL4_1","dfr_multi_criteria","6"
"74",FALSE,74,"WELL4_1","dfr_multi_criteria","6"
"75",FALSE,75,"WELL4_1","dfr_multi_criteria","6"
"76",FALSE,76,"WELL4_1","dfr_multi_criteria","6"
"77",FALSE,77,"WELL4_1","dfr_multi_criteria","6"
"78",FALSE,78,"WELL4_1","dfr_multi_criteria","6"
"79",FALSE,79,"WELL4_1","dfr_multi_criteria","6"
"80",FALSE,80,"WELL4_1","dfr_multi_criteria","6"
"81",FALSE,81,"WELL4_1","dfr_multi_criteria","6"
"82",FALSE,82,"WELL4_1","dfr_multi_criteria","6"
"83",FALSE,83,"WELL4_1","dfr_multi_criteria","6"
"84",FALSE,84,"WELL4_1","dfr_multi_criteria","6"
"85",FALSE,85,"WELL4_1","dfr_multi_criteria","6"
"86",FALSE,86,"WELL4_1","dfr_multi_criteria","6"
"87",FALSE,87,"WELL4_1","dfr_multi_criteria","6"
"88",FALSE,88,"WELL4_1","dfr_multi_criteria","6"
"89",FALSE,89,"WELL4_1","dfr_multi_criteria","6"
"90",FALSE,90,"WELL4_1","dfr_multi_criteria","6"
"91",FALSE,91,"WELL4_1","dfr_multi_criteria","6"
"92",FALSE,92,"WELL4_1","dfr_multi_criteria","6"
"93",FALSE,93,"WELL4_1","dfr_multi_criteria","6"
"94",FALSE,94,"WELL4_1","dfr_multi_criteria","6"
"95",FALSE,95,"WELL4_1","dfr_multi_criteria","6"
"96",FALSE,96,"WELL4_1","dfr_multi_criteria","6"
"97",FALSE,97,"WELL4_1","dfr_multi_criteria","6"
"98",FALSE,98,"WELL4_1","dfr_multi_criteria","6"
"99",FALSE,99,"WELL4_1","dfr_multi_criteria","6"
"100",FALSE,100,"WELL4_1","dfr_multi_criteria","6"
"101",FALSE,101,"WELL4_1","dfr_multi_criteria","6"
"102",FALSE,102,"WELL4_1","dfr_multi_criteria","6"
"103",FALSE,103,"WELL4_1","dfr_multi_criteria","6"
"104",FALSE,104,"WELL4_1","dfr_multi_criteria","6"
"105",FALSE,105,"WELL4_1","dfr_multi_criteria","6"
"106",FALSE,106,"WELL4_1","dfr_multi_criteria","6"
"107",FALSE,107,"WELL4_1","dfr_multi_criteria","6"
"108",FALSE,108,"WELL4_1","dfr_multi_criteria","6"
"109",FALSE,109,"WELL4_1","dfr_multi_criteria","6"
"110",FALSE,110,"WELL4_1","dfr_multi_criteria","6"
"111",FALSE,111,"WELL4_1","dfr_multi_criteria","6"
"112",FALSE,112,"WELL4_1","dfr_multi_criteria","6"
"113",FALSE,113,"WELL4_1","dfr_multi_criteria","6"
"114",FALSE,114,"WELL4_1","dfr_multi_criteria","6"
"115",FALSE,115,"WELL4_1","dfr_multi_criteria","6"
"116",FALSE,116,"WELL4_1","dfr_multi_criteria","6"
"117",FALSE,117,"WELL4_1","dfr_multi_criteria","6"
"118",FALSE,118,"WELL4_1","dfr_multi_criteria","6"
"119",FALSE,119,"WELL4_1","dfr_multi_criteria","6"
"120",FALSE,120,"WELL4_1","dfr_multi_criteria","6"
"121",FALSE,121,"WELL4_1","dfr_multi_criteria","6"
"122",FALSE,122,"WELL4_1","dfr_multi_criteria","6"
"123",FALSE,123,"WELL4_1","dfr_multi_criteria","6"
"124",FALSE,124,"WELL4_1","dfr_multi_criteria","6"
"125",FALSE,125,"WELL4_1","dfr_multi_criteria","6"
"126",FALSE,126,"WELL4_1","dfr_multi_criteria","6"
"127",FALSE,127,"WELL4_1","dfr_multi_criteria","6"
"128",FALSE,128,"WELL4_1","dfr_multi_criteria","6"
"129",FALSE,129,"WELL4_1","dfr_multi_criteria","6"
"130",FALSE,130,"WELL4_1","dfr_multi_criteria","6"
"131",FALSE,131,"WELL4_1","dfr_multi_criteria","6"
"132",FALSE,132,"WELL4_1","dfr_multi_criteria","6"
"133",FALSE,133,"WELL4_1","dfr_multi_criteria","6"
"134",FALSE,134,"WELL4_1","dfr_multi_criteria","6"
"135",FALSE,135,"WELL4_1","dfr_multi_criteria","6"
"136",FALSE,136,"WELL4_1","dfr_multi_criteria","6"
"137",FALSE,137,"WELL4_1","dfr_multi_criteria","6"
"138",FALSE,138,"WELL4_1","dfr_multi_criteria","6"
"139",FALSE,139,"WELL4_1","dfr_multi_criteria","6"
"140",FALSE,140,"WELL4_1","dfr_multi_criteria","6"
"141",FALSE,141,"WELL4_1","dfr_multi_criteria","6"
"142",FALSE,142,"WELL4_1","dfr_multi_criteria","6"
"143",FALSE,143,"WELL4_1","dfr_multi_criteria","6"
"144",FALSE,144,"WELL4_1","dfr_multi_criteria","6"
"145",FALSE,145,"WELL4_1","dfr_multi_criteria","6"
"146",FALSE,146,"WELL4_1","dfr_multi_criteria","6"
"147",FALSE,147,"WELL4_1","dfr_multi_criteria","6"
"148",FALSE,148,"WELL4_1","dfr_multi_criteria","6"
"149",FALSE,149,"WELL4_1","dfr_multi_criteria","6"
"150",FALSE,150,"WELL4_1","dfr_multi_criteria","6"
"151",FALSE,151,"WELL4_1","dfr_multi_criteria","6"
"152",FALSE,152,"WELL4_1","dfr_multi_criteria","6"
"153",FALSE,153,"WELL4_1","dfr_multi_criteria","6"
"154",FALSE,154,"WELL4_1","dfr_multi_criteria","6"
"155",FALSE,155,"WELL4_1","dfr_multi_criteria","6"
"156",FALSE,156,"WELL4_1","dfr_multi_criteria","6"
"157",FALSE,157,"WELL4_1","dfr_multi_criteria","6"
"158",FALSE,158,"WELL4_1","dfr_multi_criteria","6"
"159",FALSE,159,"WELL4_1","dfr_multi_criteria","6"
"160",FALSE,160,"WELL4_1","dfr_multi_criteria","6"
"161",FALSE,161,"WELL4_1","dfr_multi_criteria","6"
"162",FALSE,162,"WELL4_1","dfr_multi_criteria","6"
"163",FALSE,163,"WELL4_1","dfr_multi_criteria","6"
"164",FALSE,164,"WELL4_1","dfr_multi_criteria","6"
"165",FALSE,165,"WELL4_1","dfr_multi_criteria","6"
"166",FALSE,166,"WELL4_1","dfr_multi_criteria","6"
"167",FALSE,167,"WELL4_1","dfr_multi_criteria","6"
"168",FALSE,168,"WELL4_1","dfr_multi_criteria","6"
"169",FALSE,169,"WELL4_1","dfr_multi_criteria","6"
"170",FALSE,170,"WELL4_1","dfr_multi_criteria","6"
"171",FALSE,171,"WELL4_1","dfr_multi_criteria","6"
"172",FALSE,172,"WELL4_1","dfr_multi_criteria","6"
"173",FALSE,173,"WELL4_1","dfr_multi_criteria","6"
"174",FALSE,174,"WELL4_1","dfr_multi_criteria","6"
"175",FALSE,175,"WELL4_1","dfr_multi_criteria","6"
"176",FALSE,176,"WELL4_1","dfr_multi_criteria","6"
"177",FALSE,177,"WELL4_1","dfr_multi_criteria","6"
"178",FALSE,178,"WELL4_1","dfr_multi_criteria","6"
"179",FALSE,179,"WELL4_1","dfr_multi_criteria","6"
"180",FALSE,180,"WELL4_1","dfr_multi_criteria","6"
"181",FALSE,181,"WELL4_1","dfr_multi_criteria","6"
"182",FALSE,182,"WELL4_1","dfr_multi_criteria","6"
"183",FALSE,183,"WELL4_1","dfr_multi_criteria","6"
"184",FALSE,184,"WELL4_1","dfr_multi_criteria","6"
"185",FALSE,185,"WELL4_1","dfr_multi_criteria","6"
"186",FALSE,186,"WELL4_1","dfr_multi_criteria","6"
"187",FALSE,187,"WELL4_1","dfr_multi_criteria","6"
"188",FALSE,188,"WELL4_1","dfr_multi_criteria","6"
"189",FALSE,189,"WELL4_1","dfr_multi_criteria","6"
"190",FALSE,190,"WELL4_1","dfr_multi_criteria","6"
"191",FALSE,191,"WELL4_1","dfr_multi_criteria","6"
"192",FALSE,192,"WELL4_1","dfr_multi_criteria","6"
"193",FALSE,193,"WELL4_1","dfr_multi_criteria","6"
"194",FALSE,194,"WELL4_1","dfr_multi_criteria","6"
"195",FALSE,195,"WELL4_1","dfr_multi_criteria","6"
"196",FALSE,196,"WELL4_1","dfr_multi_criteria","6"
"197",FALSE,197,"WELL4_1","dfr_multi_criteria","6"
"198",FALSE,198,"WELL4_1","dfr_multi_criteria","6"
"199",FALSE,199,"WELL4_1","dfr_multi_criteria","6"
"200",FALSE,200,"WELL4_1","dfr_multi_criteria","6"
"201",FALSE,201,"WELL4_1","dfr_multi_criteria","6"
"202",FALSE,202,"WELL4_1","dfr_multi_criteria","6"
"203",FALSE,203,"WELL4_1","dfr_multi_criteria","6"
"204",FALSE,204,"WELL4_1","dfr_multi_criteria","6"
"205",FALSE,205,"WELL4_1","dfr_multi_criteria","6"
"206",FALSE,206,"WELL4_1","dfr_multi_criteria","6"
"207",FALSE,207,"WELL4_1","dfr_multi_criteria","6"
"208",FALSE,208,"WELL4_1","dfr_multi_criteria","6"
"209",FALSE,209,"WELL4_1","dfr_multi_criteria","6"
"210",FALSE,210,"WELL4_1","dfr_multi_criteria","6"
"211",FALSE,211,"WELL4_1","dfr_multi_criteria","6"
"212",FALSE,212,"WELL4_1","dfr_multi_criteria","6"
"213",FALSE,213,"WELL4_1","dfr_multi_criteria","6"
"214",FALSE,214,"WELL4_1","dfr_multi_criteria","6"
"215",FALSE,215,"WELL4_1","dfr_multi_criteria","6"
"216",FALSE,216,"WELL4_1","dfr_multi_criteria","6"
"217",FALSE,217,"WELL4_1","dfr_multi_criteria","6"
"218",FALSE,218,"WELL4_1","dfr_multi_criteria","6"
"219",FALSE,219,"WELL4_1","dfr_multi_criteria","6"
"220",FALSE,220,"WELL4_1","dfr_multi_criteria","6"
"221",FALSE,221,"WELL4_1","dfr_multi_criteria","6"
"222",FALSE,222,"WELL4_1","dfr_multi_criteria","6"
"223",FALSE,223,"WELL4_1","dfr_multi_criteria","6"
"224",FALSE,224,"WELL4_1","dfr_multi_criteria","6"
"225",FALSE,225,"WELL4_1","dfr_multi_criteria","6"
"226",FALSE,226,"WELL4_1","dfr_multi_criteria","6"
"227",FALSE,227,"WELL4_1","dfr_multi_criteria","6"
"228",FALSE,228,"WELL4_1","dfr_multi_criteria","6"
"229",FALSE,229,"WELL4_1","dfr_multi_criteria","6"
"230",FALSE,230,"WELL4_1","dfr_multi_criteria","6"
"231",FALSE,231,"WELL4_1","dfr_multi_criteria","6"
"232",FALSE,232,"WELL4_1","dfr_multi_criteria","6"
"233",FALSE,233,"WELL4_1","dfr_multi_criteria","6"
"234",FALSE,234,"WELL4_1","dfr_multi_criteria","6"
"235",FALSE,235,"WELL4_1","dfr_multi_criteria","6"
"236",FALSE,236,"WELL4_1","dfr_multi_criteria","6"
"237",FALSE,237,"WELL4_1","dfr_multi_criteria","6"
"238",FALSE,238,"WELL4_1","dfr_multi_criteria","6"
"239",FALSE,239,"WELL4_1","dfr_multi_criteria","6"
"240",FALSE,240,"WELL4_1","dfr_multi_criteria","6"
"241",FALSE,241,"WELL4_1","dfr_multi_criteria","6"
"242",FALSE,242,"WELL4_1","dfr_multi_criteria","6"
"243",FALSE,243,"WELL4_1","dfr_multi_criteria","6"
"244",FALSE,244,"WELL4_1","dfr_multi_criteria","6"
"245",FALSE,245,"WELL4_1","dfr_multi_criteria","6"
"246",FALSE,246,"WELL4_1","dfr_multi_criteria","6"
"247",FALSE,247,"WELL4_1","dfr_multi_criteria","6"
"248",FALSE,248,"WELL4_1","dfr_multi_criteria","6"
"249",FALSE,249,"WELL4_1","dfr_multi_criteria","6"
"250",FALSE,250,"WELL4_1","dfr_multi_criteria","6"
"251",FALSE,251,"WELL4_1","dfr_multi_criteria","6"
"252",FALSE,252,"WELL4_1","dfr_multi_criteria","6"
"253",FALSE,253,"WELL4_1","dfr_multi_criteria","6"
"254",FALSE,254,"WELL4_1","dfr_multi_criteria","6"
"255",FALSE,255,"WELL4_1","dfr_multi_criteria","6"
"256",FALSE,256,"WELL4_1","dfr_multi_criteria","6"
"257",FALSE,257,"WELL4_1","dfr_multi_criteria","6"
"258",FALSE,258,"WELL4_1","dfr_multi_criteria","6"
"259",FALSE,259,"WELL4_1","dfr_multi_criteria","6"
"260",FALSE,260,"WELL4_1","dfr_multi_criteria","6"
"261",FALSE,261,"WELL4_1","dfr_multi_criteria","6"
"262",FALSE,262,"WELL4_1","dfr_multi_criteria","6"
"263",FALSE,263,"WELL4_1","dfr_multi_criteria","6"
"264",FALSE,264,"WELL4_1","dfr_multi_criteria","6"
"265",FALSE,265,"WELL4_1","dfr_multi_criteria","6"
"266",FALSE,266,"WELL4_1","dfr_multi_criteria","6"
"267",FALSE,267,"WELL4_1","dfr_multi_criteria","6"
"268",FALSE,268,"WELL4_1","dfr_multi_criteria","6"
"269",FALSE,269,"WELL4_1","dfr_multi_criteria","6"
"270",FALSE,270,"WELL4_1","dfr_multi_criteria","6"
"271",FALSE,271,"WELL4_1","dfr_multi_criteria","6"
"272",FALSE,272,"WELL4_1","dfr_multi_criteria","6"
"273",FALSE,273,"WELL4_1","dfr_multi_criteria","6"
"274",FALSE,274,"WELL4_1","dfr_multi_criteria","6"
"275",FALSE,275,"WELL4_1","dfr_multi_criteria","6"
"276",FALSE,276,"WELL4_1","dfr_multi_criteria","6"
"277",FALSE,277,"WELL4_1","dfr_multi_criteria","6"
"278",FALSE,278,"WELL4_1","dfr_multi_criteria","6"
"279",FALSE,279,"WELL4_1","dfr_multi_criteria","6"
"280",FALSE,280,"WELL4_1","dfr_multi_criteria","6"
"281",FALSE,281,"WELL4_1","dfr_multi_criteria","6"
"282",FALSE,282,"WELL4_1","dfr_multi_criteria","6"
"283",FALSE,283,"WELL4_1","dfr_multi_criteria","6"
"284",FALSE,284,"WELL4_1","dfr_multi_criteria","6"
"285",FALSE,285,"WELL4_1","dfr_multi_criteria","6"
"286",FALSE,286,"WELL4_1","dfr_multi_criteria","6"
"287",FALSE,287,"WELL4_1","dfr_multi_criteria","6"
"288",FALSE,288,"WELL4_1","dfr_multi_criteria","6"
"289",FALSE,289,"WELL4_1","dfr_multi_criteria","6"
"290",FALSE,290,"WELL4_1","dfr_multi_criteria","6"
"291",FALSE,291,"WELL4_1","dfr_multi_criteria","6"
"292",FALSE,292,"WELL4_1","dfr_multi_criteria","6"
"293",FALSE,293,"WELL4_1","dfr_multi_criteria","6"
"294",FALSE,294,"WELL4_1","dfr_multi_criteria","6"
"295",FALSE,295,"WELL4_1","dfr_multi_criteria","6"
"296",FALSE,296,"WELL4_1","dfr_multi_criteria","6"
"297",FALSE,297,"WELL4_1","dfr_multi_criteria","6"
"298",FALSE,298,"WELL4_1","dfr_multi_criteria","6"
"299",FALSE,299,"WELL4_1","dfr_multi_criteria","6"
"300",FALSE,300,"WELL4_1","dfr_multi_criteria","6"
"301",FALSE,301,"WELL4_1","dfr_multi_criteria","6"
"302",FALSE,302,"WELL4_1","dfr_multi_criteria","6"
"303",FALSE,303,"WELL4_1","dfr_multi_criteria","6"
"304",FALSE,304,"WELL4_1","dfr_multi_criteria","6"
"305",FALSE,305,"WELL4_1","dfr_multi_criteria","6"
"306",FALSE,306,"WELL4_1","dfr_multi_criteria","6"
"307",FALSE,307,"WELL4_1","dfr_multi_criteria","6"
"308",FALSE,308,"WELL4_1","dfr_multi_criteria","6"
"309",FALSE,309,"WELL4_1","dfr_multi_criteria","6"
"310",FALSE,310,"WELL4_1","dfr_multi_criteria","6"
"311",FALSE,311,"WELL4_1","dfr_multi_criteria","6"
"312",FALSE,312,"WELL4_1","dfr_multi_criteria","6"
"313",FALSE,313,"WELL4_1","dfr_multi_criteria","6"
"314",FALSE,314,"WELL4_1","dfr_multi_criteria","6"
"315",FALSE,315,"WELL4_1","dfr_multi_criteria","6"
"316",FALSE,316,"WELL4_1","dfr_multi_criteria","6"
"317",FALSE,317,"WELL4_1","dfr_multi_criteria","6"
"318",FALSE,318,"WELL4_1","dfr_multi_criteria","6"
"319",FALSE,319,"WELL4_1","dfr_multi_criteria","6"
"320",FALSE,320,"WELL4_1","dfr_multi_criteria","6"
"321",FALSE,321,"WELL4_1","dfr_multi_criteria","6"
"322",FALSE,322,"WELL4_1","dfr_multi_criteria","6"
"323",FALSE,323,"WELL4_1","dfr_multi_criteria","6"
"324",FALSE,324,"WELL4_1","dfr_multi_criteria","6"
"325",FALSE,325,"WELL4_1","dfr_multi_criteria","6"
"326",FALSE,326,"WELL4_1","dfr_multi_criteria","6"
"327",FALSE,327,"WELL4_1","dfr_multi_criteria","6"
"328",FALSE,328,"WELL4_1","dfr_multi_criteria","6"
"329",FALSE,329,"WELL4_1","dfr_multi_criteria","6"
"330",FALSE,330,"WELL4_1","dfr_multi_criteria","6"
"331",FALSE,331,"WELL4_1","dfr_multi_criteria","6"
"332",FALSE,332,"WELL4_1","dfr_multi_criteria","6"
"333",FALSE,333,"WELL4_1","dfr_multi_criteria","6"
"334",FALSE,334,"WELL4_1","dfr_multi_criteria","6"
"335",FALSE,335,"WELL4_1","dfr_multi_criteria","6"
"336",FALSE,336,"WELL4_1","dfr_multi_criteria","6"
"337",FALSE,337,"WELL4_1","dfr_multi_criteria","6"
"338",FALSE,338,"WELL4_1","dfr_multi_criteria","6"
"339",FALSE,339,"WELL4_1","dfr_multi_criteria","6"
"340",FALSE,340,"WELL4_1","dfr_multi_criteria","6"
"341",FALSE,341,"WELL4_1","dfr_multi_criteria","6"
"342",FALSE,342,"WELL4_1","dfr_multi_criteria","6"
"343",FALSE,343,"WELL4_1","dfr_multi_criteria","6"
"344",FALSE,344,"WELL4_1","dfr_multi_criteria","6"
"345",FALSE,345,"WELL4_1","dfr_multi_criteria","6"
"346",FALSE,346,"WELL4_1","dfr_multi_criteria","6"
"347",FALSE,347,"WELL4_1","dfr_multi_criteria","6"
"348",FALSE,348,"WELL4_1","dfr_multi_criteria","6"
"349",FALSE,349,"WELL4_1","dfr_multi_criteria","6"
"350",FALSE,350,"WELL4_1","dfr_multi_criteria","6"
"351",FALSE,351,"WELL4_1","dfr_multi_criteria","6"
"352",FALSE,352,"WELL4_1","dfr_multi_criteria","6"
"353",FALSE,353,"WELL4_1","dfr_multi_criteria","6"
"354",FALSE,354,"WELL4_1","dfr_multi_criteria","6"
"355",FALSE,355,"WELL4_1","dfr_multi_criteria","6"
"356",FALSE,356,"WELL4_1","dfr_multi_criteria","6"
"357",FALSE,357,"WELL4_1","dfr_multi_criteria","6"
"358",FALSE,358,"WELL4_1","dfr_multi_criteria","6"
"359",FALSE,359,"WELL4_1","dfr_multi_criteria","6"
"360",FALSE,360,"WELL4_1","dfr_multi_criteria","6"
"361",FALSE,361,"WELL4_1","dfr_multi_criteria","6"
"362",FALSE,362,"WELL4_1","dfr_multi_criteria","6"
"363",FALSE,363,"WELL4_1","dfr_multi_criteria","6"
"364",FALSE,364,"WELL4_1","dfr_multi_criteria","6"
"365",FALSE,365,"WELL4_1","dfr_multi_criteria","6"
"366",FALSE,366,"WELL4_1","dfr_multi_criteria","6"
"367",FALSE,367,"WELL4_1","dfr_multi_criteria","6"
"368",FALSE,368,"WELL4_1","dfr_multi_criteria","6"
"369",FALSE,369,"WELL4_1","dfr_multi_criteria","6"
"370",FALSE,370,"WELL4_1","dfr_multi_criteria","6"
"371",FALSE,371,"WELL4_1","dfr_multi_criteria","6"
"372",FALSE,372,"WELL4_1","dfr_multi_criteria","6"
"373",FALSE,373,"WELL4_1","dfr_multi_criteria","6"
"374",FALSE,374,"WELL4_1","dfr_multi_criteria","6"
"375",FALSE,375,"WELL4_1","dfr_multi_criteria","6"
"376",FALSE,376,"WELL4_1","dfr_multi_criteria","6"
"377",FALSE,377,"WELL4_1","dfr_multi_criteria","6"
"378",FALSE,378,"WELL4_1","dfr_multi_criteria","6"
"379",FALSE,379,"WELL4_1","dfr_multi_criteria","6"
"380",FALSE,380,"WELL4_1","dfr_multi_criteria","6"
"381",FALSE,381,"WELL4_1","dfr_multi_criteria","6"
"382",FALSE,382,"WELL4_1","dfr_multi_criteria","6"
"383",FALSE,383,"WELL4_1","dfr_multi_criteria","6"
"384",FALSE,384,"WELL4_1","dfr_multi_criteria","6"
"385",FALSE,385,"WELL4_1","dfr_multi_criteria","6"
"386",FALSE,386,"WELL4_1","dfr_multi_criteria","6"
"387",FALSE,387,"WELL4_1","dfr_multi_criteria","6"
"388",FALSE,388,"WELL4_1","dfr_multi_criteria","6"
"389",FALSE,389,"WELL4_1","dfr_multi_criteria","6"
"390",FALSE,390,"WELL4_1","dfr_multi_criteria","6"
"391",FALSE,391,"WELL4_1","dfr_multi_criteria","6"
"392",FALSE,392,"WELL4_1","dfr_multi_criteria","6"
"393",FALSE,393,"WELL4_1","dfr_multi_criteria","6"
"394",FALSE,394,"WELL4_1","dfr_multi_criteria","6"
"395",FALSE,395,"WELL4_1","dfr_multi_criteria","6"
"396",FALSE,396,"WELL4_1","dfr_multi_criteria","6"
"397",FALSE,397,"WELL4_1","dfr_multi_criteria","6"
"398",FALSE,398,"WELL4_1","dfr_multi_criteria","6"
"399",FALSE,399,"WELL4_1","dfr_multi_criteria","6"
"400",FALSE,400,"WELL4_1","dfr_multi_criteria","6"
"401",FALSE,401,"WELL4_1","dfr_multi_criteria","6"
"402",FALSE,402,"WELL4_1","dfr_multi_criteria","6"
"403",FALSE,403,"WELL4_1","dfr_multi_criteria","6"
"404",FALSE,404,"WELL4_1","dfr_multi_criteria","6"
"405",FALSE,405,"WELL4_1","dfr_multi_criteria","6"
"406",FALSE,406,"WELL4_1","dfr_multi_criteria","6"
"407",FALSE,407,"WELL4_1","dfr_multi_criteria","6"
"408",FALSE,408,"WELL4_1","dfr_multi_criteria","6"
"409",FALSE,409,"WELL4_1","dfr_multi_criteria","6"
"410",FALSE,410,"WELL4_1","dfr_multi_criteria","6"
"411",FALSE,411,"WELL4_1","dfr_multi_criteria","6"
"412",FALSE,412,"WELL4_1","dfr_multi_criteria","6"
"413",FALSE,413,"WELL4_1","dfr_multi_criteria","6"
"414",FALSE,414,"WELL4_1","dfr_multi_criteria","6"
"415",FALSE,415,"WELL4_1","dfr_multi_criteria","6"
"416",FALSE,416,"WELL4_1","dfr_multi_criteria","6"
"417",FALSE,417,"WELL4_1","dfr_multi_criteria","6"
"418",FALSE,418,"WELL4_1","dfr_multi_criteria","6"
"419",FALSE,419,"WELL4_1","dfr_multi_criteria","6"
"420",FALSE,420,"WELL4_1","dfr_multi_criteria","6"
"421",FALSE,421,"WELL4_1","dfr_multi_criteria","6"
"422",FALSE,422,"WELL4_1","dfr_multi_criteria","6"
"423",FALSE,423,"WELL4_1","dfr_multi_criteria","6"
"424",FALSE,424,"WELL4_1","dfr_multi_criteria","6"
"425",FALSE,425,"WELL4_1","dfr_multi_criteria","6"
"426",FALSE,426,"WELL4_1","dfr_multi_criteria","6"
"427",FALSE,427,"WELL4_1","dfr_multi_criteria","6"
"428",FALSE,428,"WELL4_1","dfr_multi_criteria","6"
"429",FALSE,429,"WELL4_1","dfr_multi_criteria","6"
"430",FALSE,430,"WELL4_1","dfr_multi_criteria","6"
"431",FALSE,431,"WELL4_1","dfr_multi_criteria","6"
"432",FALSE,432,"WELL4_1","dfr_multi_criteria","6"
"433",FALSE,433,"WELL4_1","dfr_multi_criteria","6"
"434",FALSE,434,"WELL4_1","dfr_multi_criteria","6"
"435",FALSE,435,"WELL4_1","dfr_multi_criteria","6"
"436",FALSE,436,"WELL4_1","dfr_multi_criteria","6"
