"","drift","index","example","drifter","event_type"
"45",FALSE,45,"WELL20","dfr_multi_criteria","8"
"46",FALSE,46,"WELL20","dfr_multi_criteria","8"
"47",FALSE,47,"WELL20","dfr_multi_criteria","8"
"48",FALSE,48,"WELL20","dfr_multi_criteria","8"
"49",FALSE,49,"WELL20","dfr_multi_criteria","8"
"50",FALSE,50,"WELL20","dfr_multi_criteria","8"
"51",FALSE,51,"WELL20","dfr_multi_criteria","8"
"52",FALSE,52,"WELL20","dfr_multi_criteria","8"
"53",FALSE,53,"WELL20","dfr_multi_criteria","8"
"54",FALSE,54,"WELL20","dfr_multi_criteria","8"
"55",FALSE,55,"WELL20","dfr_multi_criteria","8"
"56",FALSE,56,"WELL20","dfr_multi_criteria","8"
"57",FALSE,57,"WELL20","dfr_multi_criteria","8"
"58",FALSE,58,"WELL20","dfr_multi_criteria","8"
"59",FALSE,59,"WELL20","dfr_multi_criteria","8"
"60",FALSE,60,"WELL20","dfr_multi_criteria","8"
"61",FALSE,61,"WELL20","dfr_multi_criteria","8"
"62",FALSE,62,"WELL20","dfr_multi_criteria","8"
"63",FALSE,63,"WELL20","dfr_multi_criteria","8"
"64",FALSE,64,"WELL20","dfr_multi_criteria","8"
"65",FALSE,65,"WELL20","dfr_multi_criteria","8"
"66",FALSE,66,"WELL20","dfr_multi_criteria","8"
"67",FALSE,67,"WELL20","dfr_multi_criteria","8"
"68",FALSE,68,"WELL20","dfr_multi_criteria","8"
"69",FALSE,69,"WELL20","dfr_multi_criteria","8"
"70",FALSE,70,"WELL20","dfr_multi_criteria","8"
"71",FALSE,71,"WELL20","dfr_multi_criteria","8"
"72",FALSE,72,"WELL20","dfr_multi_criteria","8"
"73",FALSE,73,"WELL20","dfr_multi_criteria","8"
"74",FALSE,74,"WELL20","dfr_multi_criteria","8"
"75",FALSE,75,"WELL20","dfr_multi_criteria","8"
"76",FALSE,76,"WELL20","dfr_multi_criteria","8"
"77",FALSE,77,"WELL20","dfr_multi_criteria","8"
"78",FALSE,78,"WELL20","dfr_multi_criteria","8"
"79",FALSE,79,"WELL20","dfr_multi_criteria","8"
"80",FALSE,80,"WELL20","dfr_multi_criteria","8"
"81",FALSE,81,"WELL20","dfr_multi_criteria","8"
"82",FALSE,82,"WELL20","dfr_multi_criteria","8"
"83",FALSE,83,"WELL20","dfr_multi_criteria","8"
"84",FALSE,84,"WELL20","dfr_multi_criteria","8"
"85",FALSE,85,"WELL20","dfr_multi_criteria","8"
"86",FALSE,86,"WELL20","dfr_multi_criteria","8"
"87",FALSE,87,"WELL20","dfr_multi_criteria","8"
"88",FALSE,88,"WELL20","dfr_multi_criteria","8"
"89",FALSE,89,"WELL20","dfr_multi_criteria","8"
"90",FALSE,90,"WELL20","dfr_multi_criteria","8"
"91",FALSE,91,"WELL20","dfr_multi_criteria","8"
"92",FALSE,92,"WELL20","dfr_multi_criteria","8"
"93",FALSE,93,"WELL20","dfr_multi_criteria","8"
"94",FALSE,94,"WELL20","dfr_multi_criteria","8"
"95",FALSE,95,"WELL20","dfr_multi_criteria","8"
"96",FALSE,96,"WELL20","dfr_multi_criteria","8"
"97",FALSE,97,"WELL20","dfr_multi_criteria","8"
"98",FALSE,98,"WELL20","dfr_multi_criteria","8"
"99",FALSE,99,"WELL20","dfr_multi_criteria","8"
"100",FALSE,100,"WELL20","dfr_multi_criteria","8"
"101",FALSE,101,"WELL20","dfr_multi_criteria","8"
"102",FALSE,102,"WELL20","dfr_multi_criteria","8"
"103",FALSE,103,"WELL20","dfr_multi_criteria","8"
"104",FALSE,104,"WELL20","dfr_multi_criteria","8"
"105",FALSE,105,"WELL20","dfr_multi_criteria","8"
"106",FALSE,106,"WELL20","dfr_multi_criteria","8"
"107",FALSE,107,"WELL20","dfr_multi_criteria","8"
"108",FALSE,108,"WELL20","dfr_multi_criteria","8"
"109",FALSE,109,"WELL20","dfr_multi_criteria","8"
"110",FALSE,110,"WELL20","dfr_multi_criteria","8"
"111",FALSE,111,"WELL20","dfr_multi_criteria","8"
"112",FALSE,112,"WELL20","dfr_multi_criteria","8"
"113",FALSE,113,"WELL20","dfr_multi_criteria","8"
"114",FALSE,114,"WELL20","dfr_multi_criteria","8"
"115",FALSE,115,"WELL20","dfr_multi_criteria","8"
"116",FALSE,116,"WELL20","dfr_multi_criteria","8"
"117",FALSE,117,"WELL20","dfr_multi_criteria","8"
"118",FALSE,118,"WELL20","dfr_multi_criteria","8"
"119",FALSE,119,"WELL20","dfr_multi_criteria","8"
"120",FALSE,120,"WELL20","dfr_multi_criteria","8"
"121",FALSE,121,"WELL20","dfr_multi_criteria","8"
"122",FALSE,122,"WELL20","dfr_multi_criteria","8"
"123",FALSE,123,"WELL20","dfr_multi_criteria","8"
"124",FALSE,124,"WELL20","dfr_multi_criteria","8"
"125",FALSE,125,"WELL20","dfr_multi_criteria","8"
"126",FALSE,126,"WELL20","dfr_multi_criteria","8"
"127",FALSE,127,"WELL20","dfr_multi_criteria","8"
"128",FALSE,128,"WELL20","dfr_multi_criteria","8"
"129",FALSE,129,"WELL20","dfr_multi_criteria","8"
"130",FALSE,130,"WELL20","dfr_multi_criteria","8"
"131",FALSE,131,"WELL20","dfr_multi_criteria","8"
"132",FALSE,132,"WELL20","dfr_multi_criteria","8"
"133",FALSE,133,"WELL20","dfr_multi_criteria","8"
"134",FALSE,134,"WELL20","dfr_multi_criteria","8"
"135",FALSE,135,"WELL20","dfr_multi_criteria","8"
"136",FALSE,136,"WELL20","dfr_multi_criteria","8"
"137",FALSE,137,"WELL20","dfr_multi_criteria","8"
"138",FALSE,138,"WELL20","dfr_multi_criteria","8"
"139",FALSE,139,"WELL20","dfr_multi_criteria","8"
"140",FALSE,140,"WELL20","dfr_multi_criteria","8"
"141",FALSE,141,"WELL20","dfr_multi_criteria","8"
"142",FALSE,142,"WELL20","dfr_multi_criteria","8"
"143",FALSE,143,"WELL20","dfr_multi_criteria","8"
"144",FALSE,144,"WELL20","dfr_multi_criteria","8"
"145",FALSE,145,"WELL20","dfr_multi_criteria","8"
"146",FALSE,146,"WELL20","dfr_multi_criteria","8"
"147",FALSE,147,"WELL20","dfr_multi_criteria","8"
"148",FALSE,148,"WELL20","dfr_multi_criteria","8"
"149",FALSE,149,"WELL20","dfr_multi_criteria","8"
"150",FALSE,150,"WELL20","dfr_multi_criteria","8"
"151",FALSE,151,"WELL20","dfr_multi_criteria","8"
"152",FALSE,152,"WELL20","dfr_multi_criteria","8"
"153",FALSE,153,"WELL20","dfr_multi_criteria","8"
"154",FALSE,154,"WELL20","dfr_multi_criteria","8"
"155",FALSE,155,"WELL20","dfr_multi_criteria","8"
"156",FALSE,156,"WELL20","dfr_multi_criteria","8"
"157",FALSE,157,"WELL20","dfr_multi_criteria","8"
"158",FALSE,158,"WELL20","dfr_multi_criteria","8"
"159",FALSE,159,"WELL20","dfr_multi_criteria","8"
"160",FALSE,160,"WELL20","dfr_multi_criteria","8"
"161",FALSE,161,"WELL20","dfr_multi_criteria","8"
"162",FALSE,162,"WELL20","dfr_multi_criteria","8"
"163",FALSE,163,"WELL20","dfr_multi_criteria","8"
"164",FALSE,164,"WELL20","dfr_multi_criteria","8"
"165",FALSE,165,"WELL20","dfr_multi_criteria","8"
"166",FALSE,166,"WELL20","dfr_multi_criteria","8"
"167",FALSE,167,"WELL20","dfr_multi_criteria","8"
"168",FALSE,168,"WELL20","dfr_multi_criteria","8"
"169",FALSE,169,"WELL20","dfr_multi_criteria","8"
"170",FALSE,170,"WELL20","dfr_multi_criteria","8"
"171",FALSE,171,"WELL20","dfr_multi_criteria","8"
"172",FALSE,172,"WELL20","dfr_multi_criteria","8"
"173",FALSE,173,"WELL20","dfr_multi_criteria","8"
"174",FALSE,174,"WELL20","dfr_multi_criteria","8"
"175",FALSE,175,"WELL20","dfr_multi_criteria","8"
"176",FALSE,176,"WELL20","dfr_multi_criteria","8"
"177",FALSE,177,"WELL20","dfr_multi_criteria","8"
"178",FALSE,178,"WELL20","dfr_multi_criteria","8"
"179",FALSE,179,"WELL20","dfr_multi_criteria","8"
"180",FALSE,180,"WELL20","dfr_multi_criteria","8"
"181",FALSE,181,"WELL20","dfr_multi_criteria","8"
"182",FALSE,182,"WELL20","dfr_multi_criteria","8"
"183",FALSE,183,"WELL20","dfr_multi_criteria","8"
"184",FALSE,184,"WELL20","dfr_multi_criteria","8"
"185",FALSE,185,"WELL20","dfr_multi_criteria","8"
"186",FALSE,186,"WELL20","dfr_multi_criteria","8"
"187",FALSE,187,"WELL20","dfr_multi_criteria","8"
"188",FALSE,188,"WELL20","dfr_multi_criteria","8"
"189",FALSE,189,"WELL20","dfr_multi_criteria","8"
"190",FALSE,190,"WELL20","dfr_multi_criteria","8"
"191",FALSE,191,"WELL20","dfr_multi_criteria","8"
"192",FALSE,192,"WELL20","dfr_multi_criteria","8"
"193",FALSE,193,"WELL20","dfr_multi_criteria","8"
"194",FALSE,194,"WELL20","dfr_multi_criteria","8"
"195",FALSE,195,"WELL20","dfr_multi_criteria","8"
"196",FALSE,196,"WELL20","dfr_multi_criteria","8"
"197",FALSE,197,"WELL20","dfr_multi_criteria","8"
"198",FALSE,198,"WELL20","dfr_multi_criteria","8"
"199",FALSE,199,"WELL20","dfr_multi_criteria","8"
"200",FALSE,200,"WELL20","dfr_multi_criteria","8"
"201",FALSE,201,"WELL20","dfr_multi_criteria","8"
"202",FALSE,202,"WELL20","dfr_multi_criteria","8"
"203",FALSE,203,"WELL20","dfr_multi_criteria","8"
"204",FALSE,204,"WELL20","dfr_multi_criteria","8"
"205",FALSE,205,"WELL20","dfr_multi_criteria","8"
"206",FALSE,206,"WELL20","dfr_multi_criteria","8"
"207",FALSE,207,"WELL20","dfr_multi_criteria","8"
"208",FALSE,208,"WELL20","dfr_multi_criteria","8"
"209",FALSE,209,"WELL20","dfr_multi_criteria","8"
"210",FALSE,210,"WELL20","dfr_multi_criteria","8"
"211",FALSE,211,"WELL20","dfr_multi_criteria","8"
"212",FALSE,212,"WELL20","dfr_multi_criteria","8"
"213",FALSE,213,"WELL20","dfr_multi_criteria","8"
"214",FALSE,214,"WELL20","dfr_multi_criteria","8"
"215",FALSE,215,"WELL20","dfr_multi_criteria","8"
"216",FALSE,216,"WELL20","dfr_multi_criteria","8"
"217",FALSE,217,"WELL20","dfr_multi_criteria","8"
"218",FALSE,218,"WELL20","dfr_multi_criteria","8"
"219",FALSE,219,"WELL20","dfr_multi_criteria","8"
"220",FALSE,220,"WELL20","dfr_multi_criteria","8"
"221",FALSE,221,"WELL20","dfr_multi_criteria","8"
"222",FALSE,222,"WELL20","dfr_multi_criteria","8"
"223",FALSE,223,"WELL20","dfr_multi_criteria","8"
"224",FALSE,224,"WELL20","dfr_multi_criteria","8"
"225",FALSE,225,"WELL20","dfr_multi_criteria","8"
"226",FALSE,226,"WELL20","dfr_multi_criteria","8"
"227",FALSE,227,"WELL20","dfr_multi_criteria","8"
"228",FALSE,228,"WELL20","dfr_multi_criteria","8"
"229",FALSE,229,"WELL20","dfr_multi_criteria","8"
"230",FALSE,230,"WELL20","dfr_multi_criteria","8"
"231",FALSE,231,"WELL20","dfr_multi_criteria","8"
"232",FALSE,232,"WELL20","dfr_multi_criteria","8"
"233",FALSE,233,"WELL20","dfr_multi_criteria","8"
"234",FALSE,234,"WELL20","dfr_multi_criteria","8"
"235",FALSE,235,"WELL20","dfr_multi_criteria","8"
"236",FALSE,236,"WELL20","dfr_multi_criteria","8"
"237",FALSE,237,"WELL20","dfr_multi_criteria","8"
"238",FALSE,238,"WELL20","dfr_multi_criteria","8"
"239",FALSE,239,"WELL20","dfr_multi_criteria","8"
"240",FALSE,240,"WELL20","dfr_multi_criteria","8"
"241",FALSE,241,"WELL20","dfr_multi_criteria","8"
"242",FALSE,242,"WELL20","dfr_multi_criteria","8"
"243",FALSE,243,"WELL20","dfr_multi_criteria","8"
"244",FALSE,244,"WELL20","dfr_multi_criteria","8"
"245",FALSE,245,"WELL20","dfr_multi_criteria","8"
"246",FALSE,246,"WELL20","dfr_multi_criteria","8"
"247",FALSE,247,"WELL20","dfr_multi_criteria","8"
"248",FALSE,248,"WELL20","dfr_multi_criteria","8"
"249",FALSE,249,"WELL20","dfr_multi_criteria","8"
"250",FALSE,250,"WELL20","dfr_multi_criteria","8"
"251",FALSE,251,"WELL20","dfr_multi_criteria","8"
"252",FALSE,252,"WELL20","dfr_multi_criteria","8"
"253",FALSE,253,"WELL20","dfr_multi_criteria","8"
"254",FALSE,254,"WELL20","dfr_multi_criteria","8"
"255",FALSE,255,"WELL20","dfr_multi_criteria","8"
"256",FALSE,256,"WELL20","dfr_multi_criteria","8"
"257",FALSE,257,"WELL20","dfr_multi_criteria","8"
"258",FALSE,258,"WELL20","dfr_multi_criteria","8"
"259",FALSE,259,"WELL20","dfr_multi_criteria","8"
"260",FALSE,260,"WELL20","dfr_multi_criteria","8"
"261",FALSE,261,"WELL20","dfr_multi_criteria","8"
"262",FALSE,262,"WELL20","dfr_multi_criteria","8"
"263",FALSE,263,"WELL20","dfr_multi_criteria","8"
"264",FALSE,264,"WELL20","dfr_multi_criteria","8"
"265",FALSE,265,"WELL20","dfr_multi_criteria","8"
"266",FALSE,266,"WELL20","dfr_multi_criteria","8"
"267",FALSE,267,"WELL20","dfr_multi_criteria","8"
"268",FALSE,268,"WELL20","dfr_multi_criteria","8"
"269",FALSE,269,"WELL20","dfr_multi_criteria","8"
"270",FALSE,270,"WELL20","dfr_multi_criteria","8"
"271",FALSE,271,"WELL20","dfr_multi_criteria","8"
"272",FALSE,272,"WELL20","dfr_multi_criteria","8"
"273",FALSE,273,"WELL20","dfr_multi_criteria","8"
"274",FALSE,274,"WELL20","dfr_multi_criteria","8"
"275",FALSE,275,"WELL20","dfr_multi_criteria","8"
"276",FALSE,276,"WELL20","dfr_multi_criteria","8"
"277",FALSE,277,"WELL20","dfr_multi_criteria","8"
"278",FALSE,278,"WELL20","dfr_multi_criteria","8"
"279",FALSE,279,"WELL20","dfr_multi_criteria","8"
"280",FALSE,280,"WELL20","dfr_multi_criteria","8"
"281",FALSE,281,"WELL20","dfr_multi_criteria","8"
"282",FALSE,282,"WELL20","dfr_multi_criteria","8"
"283",FALSE,283,"WELL20","dfr_multi_criteria","8"
"284",FALSE,284,"WELL20","dfr_multi_criteria","8"
"285",FALSE,285,"WELL20","dfr_multi_criteria","8"
"286",FALSE,286,"WELL20","dfr_multi_criteria","8"
"287",FALSE,287,"WELL20","dfr_multi_criteria","8"
"288",FALSE,288,"WELL20","dfr_multi_criteria","8"
"289",FALSE,289,"WELL20","dfr_multi_criteria","8"
"290",FALSE,290,"WELL20","dfr_multi_criteria","8"
"291",FALSE,291,"WELL20","dfr_multi_criteria","8"
"292",FALSE,292,"WELL20","dfr_multi_criteria","8"
"293",FALSE,293,"WELL20","dfr_multi_criteria","8"
"294",FALSE,294,"WELL20","dfr_multi_criteria","8"
"295",FALSE,295,"WELL20","dfr_multi_criteria","8"
"296",FALSE,296,"WELL20","dfr_multi_criteria","8"
"297",FALSE,297,"WELL20","dfr_multi_criteria","8"
"298",FALSE,298,"WELL20","dfr_multi_criteria","8"
"299",FALSE,299,"WELL20","dfr_multi_criteria","8"
"300",FALSE,300,"WELL20","dfr_multi_criteria","8"
"301",FALSE,301,"WELL20","dfr_multi_criteria","8"
"302",FALSE,302,"WELL20","dfr_multi_criteria","8"
"303",FALSE,303,"WELL20","dfr_multi_criteria","8"
"304",FALSE,304,"WELL20","dfr_multi_criteria","8"
"305",FALSE,305,"WELL20","dfr_multi_criteria","8"
"306",FALSE,306,"WELL20","dfr_multi_criteria","8"
"307",FALSE,307,"WELL20","dfr_multi_criteria","8"
"308",FALSE,308,"WELL20","dfr_multi_criteria","8"
"309",FALSE,309,"WELL20","dfr_multi_criteria","8"
"310",FALSE,310,"WELL20","dfr_multi_criteria","8"
"311",FALSE,311,"WELL20","dfr_multi_criteria","8"
"312",FALSE,312,"WELL20","dfr_multi_criteria","8"
"313",FALSE,313,"WELL20","dfr_multi_criteria","8"
"314",FALSE,314,"WELL20","dfr_multi_criteria","8"
"315",FALSE,315,"WELL20","dfr_multi_criteria","8"
"316",FALSE,316,"WELL20","dfr_multi_criteria","8"
"317",FALSE,317,"WELL20","dfr_multi_criteria","8"
"318",FALSE,318,"WELL20","dfr_multi_criteria","8"
"319",FALSE,319,"WELL20","dfr_multi_criteria","8"
"320",FALSE,320,"WELL20","dfr_multi_criteria","8"
"321",FALSE,321,"WELL20","dfr_multi_criteria","8"
"322",FALSE,322,"WELL20","dfr_multi_criteria","8"
"323",FALSE,323,"WELL20","dfr_multi_criteria","8"
"324",FALSE,324,"WELL20","dfr_multi_criteria","8"
"325",FALSE,325,"WELL20","dfr_multi_criteria","8"
"326",FALSE,326,"WELL20","dfr_multi_criteria","8"
"327",FALSE,327,"WELL20","dfr_multi_criteria","8"
"328",FALSE,328,"WELL20","dfr_multi_criteria","8"
"329",FALSE,329,"WELL20","dfr_multi_criteria","8"
"330",FALSE,330,"WELL20","dfr_multi_criteria","8"
"331",FALSE,331,"WELL20","dfr_multi_criteria","8"
"332",FALSE,332,"WELL20","dfr_multi_criteria","8"
"333",FALSE,333,"WELL20","dfr_multi_criteria","8"
"334",FALSE,334,"WELL20","dfr_multi_criteria","8"
"335",FALSE,335,"WELL20","dfr_multi_criteria","8"
"336",FALSE,336,"WELL20","dfr_multi_criteria","8"
"337",FALSE,337,"WELL20","dfr_multi_criteria","8"
"338",FALSE,338,"WELL20","dfr_multi_criteria","8"
"339",FALSE,339,"WELL20","dfr_multi_criteria","8"
"340",FALSE,340,"WELL20","dfr_multi_criteria","8"
"341",FALSE,341,"WELL20","dfr_multi_criteria","8"
"342",FALSE,342,"WELL20","dfr_multi_criteria","8"
"343",FALSE,343,"WELL20","dfr_multi_criteria","8"
"344",FALSE,344,"WELL20","dfr_multi_criteria","8"
"345",FALSE,345,"WELL20","dfr_multi_criteria","8"
"346",FALSE,346,"WELL20","dfr_multi_criteria","8"
"347",FALSE,347,"WELL20","dfr_multi_criteria","8"
"348",FALSE,348,"WELL20","dfr_multi_criteria","8"
"349",FALSE,349,"WELL20","dfr_multi_criteria","8"
"350",FALSE,350,"WELL20","dfr_multi_criteria","8"
"351",FALSE,351,"WELL20","dfr_multi_criteria","8"
"352",FALSE,352,"WELL20","dfr_multi_criteria","8"
"353",FALSE,353,"WELL20","dfr_multi_criteria","8"
"354",FALSE,354,"WELL20","dfr_multi_criteria","8"
"355",FALSE,355,"WELL20","dfr_multi_criteria","8"
"356",FALSE,356,"WELL20","dfr_multi_criteria","8"
"357",FALSE,357,"WELL20","dfr_multi_criteria","8"
"358",FALSE,358,"WELL20","dfr_multi_criteria","8"
"359",FALSE,359,"WELL20","dfr_multi_criteria","8"
"360",FALSE,360,"WELL20","dfr_multi_criteria","8"
"361",FALSE,361,"WELL20","dfr_multi_criteria","8"
"362",FALSE,362,"WELL20","dfr_multi_criteria","8"
"363",FALSE,363,"WELL20","dfr_multi_criteria","8"
"364",FALSE,364,"WELL20","dfr_multi_criteria","8"
"365",FALSE,365,"WELL20","dfr_multi_criteria","8"
"366",FALSE,366,"WELL20","dfr_multi_criteria","8"
"367",FALSE,367,"WELL20","dfr_multi_criteria","8"
"368",FALSE,368,"WELL20","dfr_multi_criteria","8"
"369",FALSE,369,"WELL20","dfr_multi_criteria","8"
"370",FALSE,370,"WELL20","dfr_multi_criteria","8"
"371",FALSE,371,"WELL20","dfr_multi_criteria","8"
"372",FALSE,372,"WELL20","dfr_multi_criteria","8"
"373",FALSE,373,"WELL20","dfr_multi_criteria","8"
"374",FALSE,374,"WELL20","dfr_multi_criteria","8"
"375",FALSE,375,"WELL20","dfr_multi_criteria","8"
"376",FALSE,376,"WELL20","dfr_multi_criteria","8"
"377",FALSE,377,"WELL20","dfr_multi_criteria","8"
"378",FALSE,378,"WELL20","dfr_multi_criteria","8"
"379",FALSE,379,"WELL20","dfr_multi_criteria","8"
"380",FALSE,380,"WELL20","dfr_multi_criteria","8"
"381",FALSE,381,"WELL20","dfr_multi_criteria","8"
"382",FALSE,382,"WELL20","dfr_multi_criteria","8"
"383",FALSE,383,"WELL20","dfr_multi_criteria","8"
"384",FALSE,384,"WELL20","dfr_multi_criteria","8"
"385",FALSE,385,"WELL20","dfr_multi_criteria","8"
"386",FALSE,386,"WELL20","dfr_multi_criteria","8"
"387",FALSE,387,"WELL20","dfr_multi_criteria","8"
"388",FALSE,388,"WELL20","dfr_multi_criteria","8"
"389",FALSE,389,"WELL20","dfr_multi_criteria","8"
"390",FALSE,390,"WELL20","dfr_multi_criteria","8"
"391",FALSE,391,"WELL20","dfr_multi_criteria","8"
"392",FALSE,392,"WELL20","dfr_multi_criteria","8"
"393",FALSE,393,"WELL20","dfr_multi_criteria","8"
"394",FALSE,394,"WELL20","dfr_multi_criteria","8"
"395",FALSE,395,"WELL20","dfr_multi_criteria","8"
"396",FALSE,396,"WELL20","dfr_multi_criteria","8"
"397",FALSE,397,"WELL20","dfr_multi_criteria","8"
"398",FALSE,398,"WELL20","dfr_multi_criteria","8"
"399",FALSE,399,"WELL20","dfr_multi_criteria","8"
"400",FALSE,400,"WELL20","dfr_multi_criteria","8"
"401",FALSE,401,"WELL20","dfr_multi_criteria","8"
"402",FALSE,402,"WELL20","dfr_multi_criteria","8"
"403",FALSE,403,"WELL20","dfr_multi_criteria","8"
"404",FALSE,404,"WELL20","dfr_multi_criteria","8"
"405",FALSE,405,"WELL20","dfr_multi_criteria","8"
"406",FALSE,406,"WELL20","dfr_multi_criteria","8"
"407",FALSE,407,"WELL20","dfr_multi_criteria","8"
"408",FALSE,408,"WELL20","dfr_multi_criteria","8"
"409",FALSE,409,"WELL20","dfr_multi_criteria","8"
"410",FALSE,410,"WELL20","dfr_multi_criteria","8"
"411",FALSE,411,"WELL20","dfr_multi_criteria","8"
"412",FALSE,412,"WELL20","dfr_multi_criteria","8"
"413",FALSE,413,"WELL20","dfr_multi_criteria","8"
"414",FALSE,414,"WELL20","dfr_multi_criteria","8"
"415",FALSE,415,"WELL20","dfr_multi_criteria","8"
"416",FALSE,416,"WELL20","dfr_multi_criteria","8"
"417",FALSE,417,"WELL20","dfr_multi_criteria","8"
"418",FALSE,418,"WELL20","dfr_multi_criteria","8"
"419",FALSE,419,"WELL20","dfr_multi_criteria","8"
"420",FALSE,420,"WELL20","dfr_multi_criteria","8"
"421",FALSE,421,"WELL20","dfr_multi_criteria","8"
"422",FALSE,422,"WELL20","dfr_multi_criteria","8"
"423",FALSE,423,"WELL20","dfr_multi_criteria","8"
"424",FALSE,424,"WELL20","dfr_multi_criteria","8"
"425",FALSE,425,"WELL20","dfr_multi_criteria","8"
"426",FALSE,426,"WELL20","dfr_multi_criteria","8"
"427",FALSE,427,"WELL20","dfr_multi_criteria","8"
"428",FALSE,428,"WELL20","dfr_multi_criteria","8"
"429",FALSE,429,"WELL20","dfr_multi_criteria","8"
"430",FALSE,430,"WELL20","dfr_multi_criteria","8"
"431",FALSE,431,"WELL20","dfr_multi_criteria","8"
"432",FALSE,432,"WELL20","dfr_multi_criteria","8"
"433",FALSE,433,"WELL20","dfr_multi_criteria","8"
"434",FALSE,434,"WELL20","dfr_multi_criteria","8"
"435",FALSE,435,"WELL20","dfr_multi_criteria","8"
"436",FALSE,436,"WELL20","dfr_multi_criteria","8"
"437",FALSE,437,"WELL20","dfr_multi_criteria","8"
"438",FALSE,438,"WELL20","dfr_multi_criteria","8"
"439",FALSE,439,"WELL20","dfr_multi_criteria","8"
"440",FALSE,440,"WELL20","dfr_multi_criteria","8"
"441",FALSE,441,"WELL20","dfr_multi_criteria","8"
"442",FALSE,442,"WELL20","dfr_multi_criteria","8"
"443",FALSE,443,"WELL20","dfr_multi_criteria","8"
"444",FALSE,444,"WELL20","dfr_multi_criteria","8"
"445",FALSE,445,"WELL20","dfr_multi_criteria","8"
"446",FALSE,446,"WELL20","dfr_multi_criteria","8"
"447",FALSE,447,"WELL20","dfr_multi_criteria","8"
"448",FALSE,448,"WELL20","dfr_multi_criteria","8"
"449",FALSE,449,"WELL20","dfr_multi_criteria","8"
"450",FALSE,450,"WELL20","dfr_multi_criteria","8"
"451",FALSE,451,"WELL20","dfr_multi_criteria","8"
"452",FALSE,452,"WELL20","dfr_multi_criteria","8"
"453",FALSE,453,"WELL20","dfr_multi_criteria","8"
"454",FALSE,454,"WELL20","dfr_multi_criteria","8"
"455",FALSE,455,"WELL20","dfr_multi_criteria","8"
"456",FALSE,456,"WELL20","dfr_multi_criteria","8"
"457",FALSE,457,"WELL20","dfr_multi_criteria","8"
"458",FALSE,458,"WELL20","dfr_multi_criteria","8"
"459",FALSE,459,"WELL20","dfr_multi_criteria","8"
"460",FALSE,460,"WELL20","dfr_multi_criteria","8"
"461",FALSE,461,"WELL20","dfr_multi_criteria","8"
"462",FALSE,462,"WELL20","dfr_multi_criteria","8"
"463",FALSE,463,"WELL20","dfr_multi_criteria","8"
"464",FALSE,464,"WELL20","dfr_multi_criteria","8"
"465",FALSE,465,"WELL20","dfr_multi_criteria","8"
