"","drift","index","example","drifter","event_type"
"413",FALSE,413,"WELL15_2","dfr_multi_criteria","5"
"414",FALSE,414,"WELL15_2","dfr_multi_criteria","5"
"415",FALSE,415,"WELL15_2","dfr_multi_criteria","5"
"416",FALSE,416,"WELL15_2","dfr_multi_criteria","5"
"417",FALSE,417,"WELL15_2","dfr_multi_criteria","5"
"418",FALSE,418,"WELL15_2","dfr_multi_criteria","5"
"419",FALSE,419,"WELL15_2","dfr_multi_criteria","5"
"420",FALSE,420,"WELL15_2","dfr_multi_criteria","5"
"421",FALSE,421,"WELL15_2","dfr_multi_criteria","5"
"422",FALSE,422,"WELL15_2","dfr_multi_criteria","5"
"423",FALSE,423,"WELL15_2","dfr_multi_criteria","5"
"424",FALSE,424,"WELL15_2","dfr_multi_criteria","5"
"425",FALSE,425,"WELL15_2","dfr_multi_criteria","5"
"426",FALSE,426,"WELL15_2","dfr_multi_criteria","5"
"427",FALSE,427,"WELL15_2","dfr_multi_criteria","5"
"428",FALSE,428,"WELL15_2","dfr_multi_criteria","5"
"429",FALSE,429,"WELL15_2","dfr_multi_criteria","5"
"430",FALSE,430,"WELL15_2","dfr_multi_criteria","5"
"431",FALSE,431,"WELL15_2","dfr_multi_criteria","5"
"432",FALSE,432,"WELL15_2","dfr_multi_criteria","5"
"433",FALSE,433,"WELL15_2","dfr_multi_criteria","5"
"434",FALSE,434,"WELL15_2","dfr_multi_criteria","5"
"435",FALSE,435,"WELL15_2","dfr_multi_criteria","5"
"436",FALSE,436,"WELL15_2","dfr_multi_criteria","5"
