"","index","accuracy","precision","recall","f1","auc","drift","event_type","example","classifier","drifter","drifter_target","incremental_memory"
"64","66","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"65","67","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"66","68","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"67","69","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"68","70","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"69","71","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"70","72","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"71","73","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"72","74","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"73","75","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"74","76","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"75","77","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"76","78","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"77","79","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"78","80","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"79","81","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"80","82","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"81","83","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"82","84","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"83","85","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"84","86","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"85","87","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"86","88","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"87","89","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"88","90","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"89","91","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"90","92","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"91","93","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"92","94","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"93","95","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"94","96","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"95","97","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"96","98","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"97","99","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"98","100","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"99","101","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"100","102","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"101","103","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"102","104","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"103","105","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"104","106","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"105","107","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"106","108","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"107","109","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"108","110","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"109","111","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"110","112","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"111","113","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"112","114","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"113","115","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"114","116","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"115","117","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"116","118","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"117","119","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"118","120","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"119","121","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"120","122","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"121","123","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"122","124","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"123","125","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"124","126","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"125","127","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"126","128","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"127","129","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"128","130","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"129","131","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"130","132","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"131","133","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"132","134","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"133","135","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"134","136","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"135","137","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"136","138","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"137","139","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"138","140","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"139","141","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"140","142","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"141","143","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"142","144","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"143","145","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"144","146","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"145","147","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"146","148","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"147","149","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"148","150","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"149","151","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"150","152","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"151","153","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"152","154","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"153","155","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"154","156","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"155","157","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"156","158","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"157","159","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"158","160","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"159","161","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"160","162","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"161","163","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"162","164","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"163","165","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"164","166","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"165","167","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"166","168","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"167","169","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"168","170","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"169","171","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"170","172","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"171","173","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"172","174","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"173","175","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"174","176","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"175","177","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"176","178","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"177","179","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"178","180","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"179","181","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"180","182","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"181","183","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"182","184","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"183","185","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"184","186","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"185","187","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"186","188","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"187","189","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"188","190","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"189","191","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"190","192","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"191","193","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"192","194","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"193","195","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"194","196","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"195","197","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"196","198","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"197","199","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"198","200","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"199","201","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"200","202","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"201","203","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"202","204","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"203","205","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"204","206","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"205","207","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"206","208","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"207","209","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"208","210","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"209","211","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"210","212","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"211","213","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"212","214","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"213","215","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"214","216","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"215","217","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"216","218","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"217","219","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"218","220","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"219","221","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"220","222","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"221","223","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"222","224","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"223","225","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"224","226","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"225","227","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"226","228","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"227","229","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"228","230","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"229","231","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"230","232","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"231","233","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"232","234","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"233","235","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"234","236","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"235","237","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"236","238","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"237","239","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"238","240","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
"239","241","1","NaN","NaN","NaN","0","FALSE","3","WELL14_2","cla_majority","dfr_adwin","distribution",TRUE
